month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,213,653,14714,7272,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,213,656,14714,7278,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
