month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,14504,2,2989,399,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,14512,0,4904,348,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
