month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4007,0,826,90,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,10298,2,1121,346,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
