month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,60984,59,26883,4787,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,75546,46,19503,4585,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
