month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,43201,263449,72062,1438034,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,43201,264114,72068,1441531,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
