month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,130980,103557,2396154,2224421,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,130980,104043,2406304,2231776,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
