month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,174,1,4,32,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,277,4,5,2,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
