month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,289,69,0,115,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,481,71,0,48,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
