month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,11208,4,4072,1155,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,11445,5,1497,997,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
