month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2750,5,883,69,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1889,7,687,101,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
