month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,244,20192,184529,235560,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,244,20211,184529,236069,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
