month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,22885,5,11548,3785,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,18341,8,5711,3204,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
