month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2385,7843,559699,922577,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2385,7852,559842,925643,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
