month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1526,149,28,130,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2383,10181,26,243,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
