month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,3475,0,1198,1276,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,4807,5,1292,813,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
