month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,61,4346,61455,70941,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,61,4352,61689,71285,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
