month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,3267,0,494,805,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3561,1,1659,1085,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
