month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,129430,2,16946,14904,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,116177,32,39705,14443,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
