month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,3892,3616,89412,100907,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3892,3628,89518,101296,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
