month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,16360,7,1321,1294,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,19981,15,600,908,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
