month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1120,37,163,30,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1814,1,122,336,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
