month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,749,33,18,45,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1552,38,24,63,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
