month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,36963,63,18962,3223,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,39131,57,4114,3075,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
