month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1,2549,23694,130627,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1,2550,23694,131600,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
