month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,9987,30,3211,842,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,10682,5,2463,735,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
