month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,186,975,59,31372,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,186,976,59,31603,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
