month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,7902,108,7738,151,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,5440,85,3344,40,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
