month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,92,513,459,64770,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,92,520,459,65169,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
