month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4128,48,13,158,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3841,71,16,52,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
