month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,737551,209132,9026,329119,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,737551,209221,9026,330313,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
