month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,33965,47,12836,1758,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,32852,1,11914,2072,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
