month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,110283,26,68285,18321,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,107525,18,16424,18677,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
