month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,3807,18,0,240,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2194,26,0,180,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
