month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1245,103,287,15,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1210,80,27510,34,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
