month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,46,110,26,6710,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,46,110,26,6738,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
