month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,10407,1,0,14,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2032,2,0,24,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
