month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,9,5173,899,175492,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,9,5176,899,175884,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
