month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4482,0,67,37,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3496,0,49,55,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
