month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,45035,6031,289983,3234,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,38187,2532,111923,2067,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
