month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,10065,1636,2602,200,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,9606,355,2418,80,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
