month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2333,0,388,47,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2463,0,220,54,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
