month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,627,0,69,4,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1465,4,17,4,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
