month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,128,2681,368,51531,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,128,2683,368,51621,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
