month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,388,6,46,173,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,214,12,38,142,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
