month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2294,76,30,397,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3264,82,22,374,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
