month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,70,2493,3226,50118,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,70,2507,3226,50147,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
