month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,16816,59388,74,449976,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,16816,59460,74,452098,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
