month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,13904,71,3206,810,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,14478,95,5768,1000,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
