month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2538,0,570,341,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2574,2,120,237,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
