month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,5852,0,443,4209,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,5529,1,3380,3854,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
