month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,4,8865,0,124143,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,4,8927,0,124590,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
