month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2016,0,1453,110,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,3487,1,310,125,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
