month,total.name-bot,total.anonymous,total.group-bot,total.user,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,196,1085,4831,51834,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,196,1086,4831,52556,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
