month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1357,23,11,32,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1710,19,50,20,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
