month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,369067,2,122,188,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,578785,12,92,189,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
