month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,1418,299,0,167,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1684,159,0,216,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
