month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,3051,122,244,25,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,1571,124,92,23,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
