month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,15,9,1,39,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,57,7,0,9,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
