month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,6240,8,724,229,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,5872,6,725,226,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
