month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,2858,16,382,63,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,2673,7,592,51,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
