month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,130513,3523,70474,8719,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,142949,3610,66532,9619,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
