month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,48878,2,9588,8928,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,51286,98,14736,7415,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
