month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,13708,36,1034,265,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,12381,51,970,369,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
