month,total.user,total.name-bot,total.group-bot,total.anonymous,timeRange.start,timeRange.end
2023-06-01T00:00:00.000Z,373,19,0,4,2023-06-01T00:00:00.000Z,2023-07-01T00:00:00.000Z
2023-07-01T00:00:00.000Z,40,2,0,4,2023-07-01T00:00:00.000Z,2023-08-01T00:00:00.000Z
